order_id,customer_id,product_id,quantity,total_amount,order_status,order_date,created_at,updated_at
212,659,350,2,175074.0,Cancelled,2026-08-06 16:58:47.883764,2026-08-06 16:58:47.883764,2026-08-06 16:58:47.883764
213,265,259,2,13154.0,Cancelled,2026-08-06 16:58:48.800365,2026-08-06 16:58:48.800365,2026-08-06 16:58:48.800365
214,555,453,4,281252.0,Shipped,2026-08-06 16:58:49.607919,2026-08-06 16:58:49.607919,2026-08-06 16:58:49.607919
215,29,235,4,187368.0,Processing,2026-08-06 16:58:50.353083,2026-08-06 16:58:50.353083,2026-08-06 16:58:50.353083
216,389,123,3,224676.0,Shipped,2026-08-06 16:58:51.085705,2026-08-06 16:58:51.085705,2026-08-06 16:58:51.085705
217,821,85,1,55403.0,Cancelled,2026-08-06 16:58:51.896386,2026-08-06 16:58:51.896386,2026-08-06 16:58:51.896386
218,413,483,1,80898.0,Processing,2026-08-06 16:58:52.806017,2026-08-06 16:58:52.806017,2026-08-06 16:58:52.806017
219,394,36,2,168062.0,Processing,2026-08-06 16:58:53.802703,2026-08-06 16:58:53.802703,2026-08-06 16:58:53.802703
220,813,282,4,135188.0,Processing,2026-08-06 16:58:54.733264,2026-08-06 16:58:54.733264,2026-08-06 16:58:54.733264
221,341,363,4,174024.0,Processing,2026-08-06 16:58:55.453616,2026-08-06 16:58:55.453616,2026-08-06 16:58:55.453616
222,701,353,4,302032.0,Pending,2026-08-06 16:58:56.270049,2026-08-06 16:58:56.270049,2026-08-06 16:58:56.270049
223,888,427,5,301185.0,Shipped,2026-08-06 16:58:57.005360,2026-08-06 16:58:57.005360,2026-08-06 16:58:57.005360
224,988,31,3,298380.0,Pending,2026-08-06 16:58:57.735459,2026-08-06 16:58:57.735459,2026-08-06 16:58:57.735459
225,78,48,3,42762.0,Cancelled,2026-08-06 16:58:58.432716,2026-08-06 16:58:58.432716,2026-08-06 16:58:58.432716
226,876,490,1,74981.0,Processing,2026-08-06 16:58:59.298519,2026-08-06 16:58:59.298519,2026-08-06 16:58:59.298519
227,803,480,1,14998.0,Processing,2026-08-06 16:59:00.110688,2026-08-06 16:59:00.110688,2026-08-06 16:59:00.110688
228,668,165,4,41028.0,Delivered,2026-08-06 16:59:00.843622,2026-08-06 16:59:00.843622,2026-08-06 16:59:00.843622
229,979,135,4,108988.0,Shipped,2026-08-06 16:59:01.723090,2026-08-06 16:59:01.723090,2026-08-06 16:59:01.723090
230,231,168,2,161578.0,Cancelled,2026-08-06 16:59:02.570370,2026-08-06 16:59:02.570370,2026-08-06 16:59:02.570370
231,758,430,4,262848.0,Cancelled,2026-08-06 16:59:03.410514,2026-08-06 16:59:03.410514,2026-08-06 16:59:03.410514
232,757,112,3,173157.0,Processing,2026-08-06 16:59:04.337844,2026-08-06 16:59:04.337844,2026-08-06 16:59:04.337844
233,478,82,1,65480.0,Pending,2026-08-06 16:59:05.160108,2026-08-06 16:59:05.160108,2026-08-06 16:59:05.160108
234,93,331,3,69726.0,Processing,2026-08-06 16:59:05.998217,2026-08-06 16:59:05.998217,2026-08-06 16:59:05.998217
235,969,108,5,213820.0,Shipped,2026-08-06 16:59:06.763690,2026-08-06 16:59:06.763690,2026-08-06 16:59:06.763690
236,995,339,2,188916.0,Delivered,2026-08-06 16:59:07.635166,2026-08-06 16:59:07.635166,2026-08-06 16:59:07.635166
237,832,461,4,323736.0,Cancelled,2026-08-06 16:59:08.453349,2026-08-06 16:59:08.453349,2026-08-06 16:59:08.453349
238,679,332,4,372656.0,Pending,2026-08-06 16:59:09.330286,2026-08-06 16:59:09.330286,2026-08-06 16:59:09.330286
239,746,110,2,106310.0,Pending,2026-08-06 16:59:10.063638,2026-08-06 16:59:10.063638,2026-08-06 16:59:10.063638
240,53,460,3,30858.0,Processing,2026-08-06 16:59:10.979502,2026-08-06 16:59:10.979502,2026-08-06 16:59:10.979502
241,821,411,3,256158.0,Processing,2026-08-06 16:59:11.817940,2026-08-06 16:59:11.817940,2026-08-06 16:59:11.817940
242,840,351,4,218636.0,Processing,2026-08-06 16:59:12.547806,2026-08-06 16:59:12.547806,2026-08-06 16:59:12.547806
243,337,21,2,173136.0,Pending,2026-08-06 16:59:13.248341,2026-08-06 16:59:13.248341,2026-08-06 16:59:13.248341
244,396,235,2,11192.0,Pending,2026-08-06 16:59:14.092638,2026-08-06 16:59:14.092638,2026-08-06 16:59:14.092638
245,856,154,3,99099.0,Cancelled,2026-08-06 16:59:14.992807,2026-08-06 16:59:14.992807,2026-08-06 16:59:14.992807
246,647,31,1,70792.0,Shipped,2026-08-06 16:59:15.800397,2026-08-06 16:59:15.800397,2026-08-06 16:59:15.800397
247,793,468,1,16819.0,Shipped,2026-08-06 16:59:16.643476,2026-08-06 16:59:16.643476,2026-08-06 16:59:16.643476
248,806,120,1,6358.0,Processing,2026-08-06 16:59:17.573812,2026-08-06 16:59:17.573812,2026-08-06 16:59:17.573812
249,585,467,4,256208.0,Shipped,2026-08-06 16:59:18.368392,2026-08-06 16:59:18.368392,2026-08-06 16:59:18.368392
250,392,406,4,36964.0,Pending,2026-08-06 16:59:19.047780,2026-08-06 16:59:19.047780,2026-08-06 16:59:19.047780
251,622,379,2,121972.0,Pending,2026-08-06 16:59:19.832635,2026-08-06 16:59:19.832635,2026-08-06 16:59:19.832635
252,489,475,4,286888.0,Shipped,2026-08-06 16:59:20.632750,2026-08-06 16:59:20.632750,2026-08-06 16:59:20.632750
253,660,337,2,6494.0,Cancelled,2026-08-06 16:59:21.439594,2026-08-06 16:59:21.439594,2026-08-06 16:59:21.439594
254,733,10,3,41205.0,Pending,2026-08-06 16:59:22.234650,2026-08-06 16:59:22.234650,2026-08-06 16:59:22.234650
255,365,66,2,108932.0,Shipped,2026-08-06 16:59:23.085123,2026-08-06 16:59:23.085123,2026-08-06 16:59:23.085123
256,277,200,3,246438.0,Processing,2026-08-06 16:59:23.768129,2026-08-06 16:59:23.768129,2026-08-06 16:59:23.768129
257,603,238,4,256644.0,Shipped,2026-08-06 16:59:24.528229,2026-08-06 16:59:24.528229,2026-08-06 16:59:24.528229
258,524,287,5,102450.0,Processing,2026-08-06 16:59:25.164362,2026-08-06 16:59:25.164362,2026-08-06 16:59:25.164362
259,83,276,2,122082.0,Pending,2026-08-06 16:59:25.883576,2026-08-06 16:59:25.883576,2026-08-06 16:59:25.883576
260,961,267,5,75950.0,Cancelled,2026-08-06 16:59:26.723688,2026-08-06 16:59:26.723688,2026-08-06 16:59:26.723688
261,101,477,3,227976.0,Shipped,2026-08-06 16:59:27.648590,2026-08-06 16:59:27.648590,2026-08-06 16:59:27.648590
262,226,240,4,313100.0,Pending,2026-08-06 16:59:28.408041,2026-08-06 16:59:28.408041,2026-08-06 16:59:28.408041
263,957,460,5,299420.0,Cancelled,2026-08-06 16:59:29.190060,2026-08-06 16:59:29.190060,2026-08-06 16:59:29.190060
264,20,136,1,73076.0,Shipped,2026-08-06 16:59:29.962852,2026-08-06 16:59:29.962852,2026-08-06 16:59:29.962852
265,409,273,5,471745.0,Pending,2026-08-06 16:59:30.653155,2026-08-06 16:59:30.653155,2026-08-06 16:59:30.653155
266,722,329,2,112960.0,Processing,2026-08-06 16:59:31.372778,2026-08-06 16:59:31.372778,2026-08-06 16:59:31.372778
267,701,369,1,92511.0,Shipped,2026-08-06 16:59:32.207808,2026-08-06 16:59:32.207808,2026-08-06 16:59:32.207808
268,308,432,5,231575.0,Cancelled,2026-08-06 16:59:33.127833,2026-08-06 16:59:33.127833,2026-08-06 16:59:33.127833
269,506,142,4,217864.0,Shipped,2026-08-06 16:59:33.857955,2026-08-06 16:59:33.857955,2026-08-06 16:59:33.857955
270,634,272,1,48565.0,Cancelled,2026-08-06 16:59:34.725798,2026-08-06 16:59:34.725798,2026-08-06 16:59:34.725798
271,730,296,1,83741.0,Shipped,2026-08-06 16:59:35.485530,2026-08-06 16:59:35.485530,2026-08-06 16:59:35.485530
272,195,472,3,250671.0,Delivered,2026-08-06 16:59:36.278049,2026-08-06 16:59:36.278049,2026-08-06 16:59:36.278049
273,90,111,3,259947.0,Pending,2026-08-06 16:59:37.253523,2026-08-06 16:59:37.253523,2026-08-06 16:59:37.253523
274,932,108,4,384320.0,Pending,2026-08-06 16:59:37.968828,2026-08-06 16:59:37.968828,2026-08-06 16:59:37.968828
275,202,1,4,67180.0,Cancelled,2026-08-06 16:59:38.807625,2026-08-06 16:59:38.807625,2026-08-06 16:59:38.807625
276,120,8,5,319460.0,Shipped,2026-08-06 16:59:39.633307,2026-08-06 16:59:39.633307,2026-08-06 16:59:39.633307
277,842,244,5,51075.0,Delivered,2026-08-06 16:59:40.448271,2026-08-06 16:59:40.448271,2026-08-06 16:59:40.448271
278,168,284,4,209972.0,Cancelled,2026-08-06 16:59:41.335946,2026-08-06 16:59:41.335946,2026-08-06 16:59:41.335946
279,342,66,4,322216.0,Cancelled,2026-08-06 16:59:42.173206,2026-08-06 16:59:42.173206,2026-08-06 16:59:42.173206
280,355,435,1,4331.0,Delivered,2026-08-06 16:59:43.073869,2026-08-06 16:59:43.073869,2026-08-06 16:59:43.073869
281,48,270,3,66171.0,Cancelled,2026-08-06 16:59:43.892985,2026-08-06 16:59:43.892985,2026-08-06 16:59:43.892985
282,932,364,5,180455.0,Pending,2026-08-06 16:59:44.562431,2026-08-06 16:59:44.562431,2026-08-06 16:59:44.562431
283,502,455,5,235960.0,Processing,2026-08-06 16:59:45.388219,2026-08-06 16:59:45.388219,2026-08-06 16:59:45.388219
284,25,9,1,11620.0,Shipped,2026-08-06 16:59:46.133247,2026-08-06 16:59:46.133247,2026-08-06 16:59:46.133247
285,152,468,5,402080.0,Pending,2026-08-06 16:59:46.767886,2026-08-06 16:59:46.767886,2026-08-06 16:59:46.767886
286,967,259,2,187416.0,Shipped,2026-08-06 16:59:47.542844,2026-08-06 16:59:47.542844,2026-08-06 16:59:47.542844
287,230,440,4,52444.0,Cancelled,2026-08-06 16:59:48.419584,2026-08-06 16:59:48.419584,2026-08-06 16:59:48.419584
288,970,123,5,347985.0,Delivered,2026-08-06 16:59:49.289279,2026-08-06 16:59:49.289279,2026-08-06 16:59:49.289279
289,258,350,2,180240.0,Cancelled,2026-08-06 16:59:50.200678,2026-08-06 16:59:50.200678,2026-08-06 16:59:50.200678
290,515,316,4,167240.0,Pending,2026-08-06 16:59:51.037455,2026-08-06 16:59:51.037455,2026-08-06 16:59:51.037455
291,369,145,1,32395.0,Pending,2026-08-06 16:59:51.693126,2026-08-06 16:59:51.693126,2026-08-06 16:59:51.693126
292,290,349,1,15184.0,Cancelled,2026-08-06 16:59:52.458005,2026-08-06 16:59:52.458005,2026-08-06 16:59:52.458005
293,983,123,3,253956.0,Delivered,2026-08-06 16:59:53.326541,2026-08-06 16:59:53.326541,2026-08-06 16:59:53.326541
294,682,23,4,160268.0,Shipped,2026-08-06 16:59:54.073169,2026-08-06 16:59:54.073169,2026-08-06 16:59:54.073169
295,175,132,1,79396.0,Shipped,2026-08-06 16:59:54.803792,2026-08-06 16:59:54.803792,2026-08-06 16:59:54.803792
296,203,498,1,95938.0,Delivered,2026-08-06 16:59:55.568568,2026-08-06 16:59:55.568568,2026-08-06 16:59:55.568568
297,612,299,1,8671.0,Shipped,2026-08-06 16:59:56.352637,2026-08-06 16:59:56.352637,2026-08-06 16:59:56.352637
298,19,24,1,96915.0,Pending,2026-08-06 16:59:57.210026,2026-08-06 16:59:57.210026,2026-08-06 16:59:57.210026
299,851,221,3,81975.0,Processing,2026-08-06 16:59:58.127694,2026-08-06 16:59:58.127694,2026-08-06 16:59:58.127694
300,190,238,5,152140.0,Processing,2026-08-06 16:59:58.790597,2026-08-06 16:59:58.790597,2026-08-06 16:59:58.790597
301,169,142,1,27560.0,Cancelled,2026-08-06 16:59:59.608185,2026-08-06 16:59:59.608185,2026-08-06 16:59:59.608185
302,877,361,3,254454.0,Shipped,2026-08-06 17:00:00.395288,2026-08-06 17:00:00.395288,2026-08-06 17:00:00.395288
303,346,325,4,99968.0,Pending,2026-08-06 17:00:01.115202,2026-08-06 17:00:01.115202,2026-08-06 17:00:01.115202
304,901,437,5,136280.0,Cancelled,2026-08-06 17:00:01.883061,2026-08-06 17:00:01.883061,2026-08-06 17:00:01.883061
305,933,90,5,473485.0,Pending,2026-08-06 17:00:02.685271,2026-08-06 17:00:02.685271,2026-08-06 17:00:02.685271
306,648,227,5,304190.0,Shipped,2026-08-06 17:00:03.443515,2026-08-06 17:00:03.443515,2026-08-06 17:00:03.443515
307,728,41,1,81036.0,Cancelled,2026-08-06 17:00:04.328394,2026-08-06 17:00:04.328394,2026-08-06 17:00:04.328394
308,509,59,5,237545.0,Processing,2026-08-06 17:00:05.044623,2026-08-06 17:00:05.044623,2026-08-06 17:00:05.044623
309,469,13,1,56051.0,Pending,2026-08-06 17:00:05.712681,2026-08-06 17:00:05.712681,2026-08-06 17:00:05.712681
310,659,216,1,69042.0,Pending,2026-08-06 17:00:06.443150,2026-08-06 17:00:06.443150,2026-08-06 17:00:06.443150
311,140,472,1,77718.0,Cancelled,2026-08-06 17:00:07.168482,2026-08-06 17:00:07.168482,2026-08-06 17:00:07.168482
312,843,304,3,74484.0,Delivered,2026-08-06 17:00:07.917727,2026-08-06 17:00:07.917727,2026-08-06 17:00:07.917727
313,162,46,1,75462.0,Pending,2026-08-06 17:00:08.803292,2026-08-06 17:00:08.803292,2026-08-06 17:00:08.803292
314,440,254,3,81036.0,Processing,2026-08-06 17:00:09.535514,2026-08-06 17:00:09.535514,2026-08-06 17:00:09.535514
315,892,68,4,259372.0,Cancelled,2026-08-06 17:00:10.262726,2026-08-06 17:00:10.262726,2026-08-06 17:00:10.262726
316,662,208,3,297453.0,Shipped,2026-08-06 17:00:11.095294,2026-08-06 17:00:11.095294,2026-08-06 17:00:11.095294
317,138,199,4,235936.0,Pending,2026-08-06 17:00:12.049324,2026-08-06 17:00:12.049324,2026-08-06 17:00:12.049324
318,184,16,4,395472.0,Delivered,2026-08-06 17:00:12.893623,2026-08-06 17:00:12.893623,2026-08-06 17:00:12.893623
319,990,14,5,339295.0,Pending,2026-08-06 17:00:13.608225,2026-08-06 17:00:13.608225,2026-08-06 17:00:13.608225
320,509,309,3,232743.0,Pending,2026-08-06 17:00:14.397592,2026-08-06 17:00:14.397592,2026-08-06 17:00:14.397592
321,609,30,1,96484.0,Delivered,2026-08-06 17:00:15.122973,2026-08-06 17:00:15.122973,2026-08-06 17:00:15.122973
322,912,166,5,212155.0,Pending,2026-08-06 17:00:15.963356,2026-08-06 17:00:15.963356,2026-08-06 17:00:15.963356
323,100,344,3,294840.0,Shipped,2026-08-06 17:00:16.808337,2026-08-06 17:00:16.808337,2026-08-06 17:00:16.808337
324,886,338,3,86523.0,Delivered,2026-08-06 17:00:17.599445,2026-08-06 17:00:17.599445,2026-08-06 17:00:17.599445
325,365,428,4,62908.0,Cancelled,2026-08-06 17:00:18.452868,2026-08-06 17:00:18.452868,2026-08-06 17:00:18.452868
326,645,118,2,170684.0,Shipped,2026-08-06 17:00:19.287021,2026-08-06 17:00:19.287021,2026-08-06 17:00:19.287021
327,318,500,4,391048.0,Delivered,2026-08-06 17:00:20.135817,2026-08-06 17:00:20.135817,2026-08-06 17:00:20.135817
328,408,439,4,258852.0,Processing,2026-08-06 17:00:20.879819,2026-08-06 17:00:20.879819,2026-08-06 17:00:20.879819
329,651,485,1,53610.0,Delivered,2026-08-06 17:00:21.588265,2026-08-06 17:00:21.588265,2026-08-06 17:00:21.588265
330,382,97,5,437405.0,Cancelled,2026-08-06 17:00:22.328111,2026-08-06 17:00:22.328111,2026-08-06 17:00:22.328111
331,786,137,4,355508.0,Cancelled,2026-08-06 17:00:23.165543,2026-08-06 17:00:23.165543,2026-08-06 17:00:23.165543
332,972,451,4,124644.0,Cancelled,2026-08-06 17:00:23.932923,2026-08-06 17:00:23.932923,2026-08-06 17:00:23.932923
333,190,373,1,67141.0,Shipped,2026-08-06 17:00:24.637928,2026-08-06 17:00:24.637928,2026-08-06 17:00:24.637928
334,418,425,3,4182.0,Delivered,2026-08-06 17:00:25.450964,2026-08-06 17:00:25.450964,2026-08-06 17:00:25.450964
335,136,143,1,68851.0,Shipped,2026-08-06 17:00:27.210826,2026-08-06 17:00:27.210826,2026-08-06 17:00:27.210826
336,180,38,3,42495.0,Shipped,2026-08-06 17:00:28.032914,2026-08-06 17:00:28.032914,2026-08-06 17:00:28.032914
337,420,457,1,49746.0,Pending,2026-08-06 17:00:28.730859,2026-08-06 17:00:28.730859,2026-08-06 17:00:28.730859
338,257,315,4,280428.0,Cancelled,2026-08-06 17:00:29.567767,2026-08-06 17:00:29.567767,2026-08-06 17:00:29.567767
339,530,311,3,53628.0,Delivered,2026-08-06 17:00:30.366051,2026-08-06 17:00:30.366051,2026-08-06 17:00:30.366051
340,606,421,4,270388.0,Shipped,2026-08-06 17:00:31.175732,2026-08-06 17:00:31.175732,2026-08-06 17:00:31.175732
341,736,55,4,81400.0,Shipped,2026-08-06 17:00:31.965309,2026-08-06 17:00:31.965309,2026-08-06 17:00:31.965309
342,11,235,3,165981.0,Pending,2026-08-06 17:00:32.787672,2026-08-06 17:00:32.787672,2026-08-06 17:00:32.787672
343,753,109,3,204522.0,Shipped,2026-08-06 17:00:33.614614,2026-08-06 17:00:33.614614,2026-08-06 17:00:33.614614
344,72,66,3,104355.0,Delivered,2026-08-06 17:00:34.443257,2026-08-06 17:00:34.443257,2026-08-06 17:00:34.443257
345,840,364,2,21850.0,Pending,2026-08-06 17:00:35.188014,2026-08-06 17:00:35.188014,2026-08-06 17:00:35.188014
346,676,128,5,326975.0,Shipped,2026-08-06 17:00:36.087558,2026-08-06 17:00:36.087558,2026-08-06 17:00:36.087558
347,77,77,1,48412.0,Processing,2026-08-06 17:00:36.860523,2026-08-06 17:00:36.860523,2026-08-06 17:00:36.860523
348,953,267,1,81478.0,Pending,2026-08-06 17:00:37.653365,2026-08-06 17:00:37.653365,2026-08-06 17:00:37.653365
349,276,40,5,221070.0,Cancelled,2026-08-06 17:00:38.527773,2026-08-06 17:00:38.527773,2026-08-06 17:00:38.527773
350,550,343,3,262365.0,Cancelled,2026-08-06 17:00:39.323678,2026-08-06 17:00:39.323678,2026-08-06 17:00:39.323678
351,46,335,2,195034.0,Cancelled,2026-08-06 17:00:40.072984,2026-08-06 17:00:40.072984,2026-08-06 17:00:40.072984
352,966,176,5,242405.0,Pending,2026-08-06 17:00:40.763198,2026-08-06 17:00:40.763198,2026-08-06 17:00:40.763198
353,136,436,5,140115.0,Cancelled,2026-08-06 17:00:41.648033,2026-08-06 17:00:41.648033,2026-08-06 17:00:41.648033
354,268,21,2,47652.0,Shipped,2026-08-06 17:00:42.443334,2026-08-06 17:00:42.443334,2026-08-06 17:00:42.443334
355,41,2,1,97064.0,Processing,2026-08-06 17:00:43.330681,2026-08-06 17:00:43.330681,2026-08-06 17:00:43.330681
356,121,479,4,257072.0,Cancelled,2026-08-06 17:00:43.993027,2026-08-06 17:00:43.993027,2026-08-06 17:00:43.993027
357,394,409,5,333245.0,Cancelled,2026-08-06 17:00:44.777851,2026-08-06 17:00:44.777851,2026-08-06 17:00:44.777851
358,816,188,5,254805.0,Pending,2026-08-06 17:00:45.487608,2026-08-06 17:00:45.487608,2026-08-06 17:00:45.487608
359,4,140,3,144948.0,Delivered,2026-08-06 17:00:46.222884,2026-08-06 17:00:46.222884,2026-08-06 17:00:46.222884
360,374,81,3,142545.0,Delivered,2026-08-06 17:00:46.924569,2026-08-06 17:00:46.924569,2026-08-06 17:00:46.924569
361,684,285,2,184742.0,Cancelled,2026-08-06 17:00:47.674635,2026-08-06 17:00:47.674635,2026-08-06 17:00:47.674635
362,286,484,4,232060.0,Processing,2026-08-06 17:00:48.460834,2026-08-06 17:00:48.460834,2026-08-06 17:00:48.460834
363,573,204,5,493975.0,Delivered,2026-08-06 17:00:49.285769,2026-08-06 17:00:49.285769,2026-08-06 17:00:49.285769
364,872,16,1,4895.0,Shipped,2026-08-06 17:00:50.083384,2026-08-06 17:00:50.083384,2026-08-06 17:00:50.083384
365,411,406,5,197865.0,Cancelled,2026-08-06 17:00:51.043366,2026-08-06 17:00:51.043366,2026-08-06 17:00:51.043366
366,497,167,1,28905.0,Cancelled,2026-08-06 17:00:52.010068,2026-08-06 17:00:52.010068,2026-08-06 17:00:52.010068
367,123,71,5,118310.0,Shipped,2026-08-06 17:00:52.925991,2026-08-06 17:00:52.925991,2026-08-06 17:00:52.925991
368,791,477,4,177972.0,Processing,2026-08-06 17:00:53.813520,2026-08-06 17:00:53.813520,2026-08-06 17:00:53.813520
369,149,258,1,74718.0,Delivered,2026-08-06 17:00:54.607568,2026-08-06 17:00:54.607568,2026-08-06 17:00:54.607568
370,302,178,5,328465.0,Delivered,2026-08-06 17:00:55.293000,2026-08-06 17:00:55.293000,2026-08-06 17:00:55.293000
371,521,163,2,81808.0,Pending,2026-08-06 17:00:55.998192,2026-08-06 17:00:55.998192,2026-08-06 17:00:55.998192
372,658,171,4,46048.0,Delivered,2026-08-06 17:00:56.752537,2026-08-06 17:00:56.752537,2026-08-06 17:00:56.752537
373,126,380,1,99095.0,Delivered,2026-08-06 17:00:57.502720,2026-08-06 17:00:57.502720,2026-08-06 17:00:57.502720
374,307,457,2,195998.0,Delivered,2026-08-06 17:00:58.448028,2026-08-06 17:00:58.448028,2026-08-06 17:00:58.448028
375,683,257,5,108460.0,Shipped,2026-08-06 17:00:59.285245,2026-08-06 17:00:59.285245,2026-08-06 17:00:59.285245
376,434,231,1,1115.0,Shipped,2026-08-06 17:01:00.083190,2026-08-06 17:01:00.083190,2026-08-06 17:01:00.083190
377,547,463,3,111468.0,Cancelled,2026-08-06 17:01:00.885719,2026-08-06 17:01:00.885719,2026-08-06 17:01:00.885719
378,651,194,4,28520.0,Pending,2026-08-06 17:01:01.807556,2026-08-06 17:01:01.807556,2026-08-06 17:01:01.807556
379,107,84,5,487215.0,Delivered,2026-08-06 17:01:02.718140,2026-08-06 17:01:02.718140,2026-08-06 17:01:02.718140
380,617,291,4,18012.0,Delivered,2026-08-06 17:01:03.530915,2026-08-06 17:01:03.530915,2026-08-06 17:01:03.530915
381,523,32,4,382776.0,Processing,2026-08-06 17:01:04.435363,2026-08-06 17:01:04.435363,2026-08-06 17:01:04.435363
382,234,55,3,152304.0,Cancelled,2026-08-06 17:01:05.193040,2026-08-06 17:01:05.193040,2026-08-06 17:01:05.193040
383,213,498,5,225785.0,Shipped,2026-08-06 17:01:06.002801,2026-08-06 17:01:06.002801,2026-08-06 17:01:06.002801
384,902,440,3,289212.0,Processing,2026-08-06 17:01:06.889419,2026-08-06 17:01:06.889419,2026-08-06 17:01:06.889419
385,584,274,3,32259.0,Cancelled,2026-08-06 17:01:07.770415,2026-08-06 17:01:07.770415,2026-08-06 17:01:07.770415
386,122,440,5,365965.0,Pending,2026-08-06 17:01:08.683484,2026-08-06 17:01:08.683484,2026-08-06 17:01:08.683484
387,364,71,5,365095.0,Processing,2026-08-06 17:01:09.494216,2026-08-06 17:01:09.494216,2026-08-06 17:01:09.494216
388,504,392,2,106484.0,Cancelled,2026-08-06 17:01:10.381116,2026-08-06 17:01:10.381116,2026-08-06 17:01:10.381116
389,285,144,3,273930.0,Shipped,2026-08-06 17:01:11.088359,2026-08-06 17:01:11.088359,2026-08-06 17:01:11.088359
390,221,2,4,3508.0,Shipped,2026-08-06 17:01:11.762840,2026-08-06 17:01:11.762840,2026-08-06 17:01:11.762840
391,987,156,3,182421.0,Cancelled,2026-08-06 17:01:12.552589,2026-08-06 17:01:12.552589,2026-08-06 17:01:12.552589
392,54,46,4,136440.0,Shipped,2026-08-06 17:01:13.302930,2026-08-06 17:01:13.302930,2026-08-06 17:01:13.302930
393,610,340,1,73293.0,Shipped,2026-08-06 17:01:14.128305,2026-08-06 17:01:14.128305,2026-08-06 17:01:14.128305
394,293,34,1,18607.0,Shipped,2026-08-06 17:01:14.887583,2026-08-06 17:01:14.887583,2026-08-06 17:01:14.887583
395,598,425,4,260312.0,Cancelled,2026-08-06 17:01:15.703171,2026-08-06 17:01:15.703171,2026-08-06 17:01:15.703171
396,6,80,1,24388.0,Processing,2026-08-06 17:01:16.590092,2026-08-06 17:01:16.590092,2026-08-06 17:01:16.590092
397,126,374,1,25981.0,Delivered,2026-08-06 17:01:17.528390,2026-08-06 17:01:17.528390,2026-08-06 17:01:17.528390
398,878,157,3,155769.0,Delivered,2026-08-06 17:01:18.364717,2026-08-06 17:01:18.364717,2026-08-06 17:01:18.364717
399,542,383,3,1779.0,Pending,2026-08-06 17:01:19.247482,2026-08-06 17:01:19.247482,2026-08-06 17:01:19.247482
400,797,354,2,171226.0,Cancelled,2026-08-06 17:01:20.044052,2026-08-06 17:01:20.044052,2026-08-06 17:01:20.044052
401,473,214,1,35544.0,Pending,2026-08-06 17:01:20.794986,2026-08-06 17:01:20.794986,2026-08-06 17:01:20.794986
